ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POB20,EDU28,EDU31,P15mas.con.primaria.incompleta,P15mas.con.secundaria.completa,P15mas.con.secundaria.incompleta,P15mas.con.primaria.completa,P18mas.con.post,VIV2,VIV5_R,VIV6.complemento,VIV6,VIV14,VIV15,VIV16,VIV17,VIV19,VIV26
4,Campeche,10,Calakmul,141,El Manantial,204,62,50,50,58,10,35,1,73,2.21,59,14,68,5,0,72,69,23
4,Campeche,7,Palizada,61,El Mangal,131,20,16,29,40,8,18,17,51,1.2,49,2,47,4,1,50,50,32
7,Chiapas,14,El Bosque,26,El Mangal,6,5,6,0,0,0,0,0,3,4,0,3,0,3,0,3,3,0
2,Baja California,4,Tijuana,1739,El Mangle,8,0,0,1,0,1,2,4,4,0.71,4,0,4,0,4,0,4,4
4,Campeche,3,Carmen,2869,El Mango,10,3,2,5,1,1,1,0,4,2.8,3,1,4,0,0,4,4,1
7,Chiapas,31,Chilón,468,El Mango,551,180,171,101,104,56,55,54,165,2.63,151,14,148,12,153,12,149,14
7,Chiapas,32,Escuintla,201,El Mango,68,7,9,21,20,2,12,2,21,1.53,17,4,21,0,21,0,21,8
7,Chiapas,34,Frontera Comalapa,34,El Mango,28,6,6,6,3,3,6,3,7,1.48,3,4,6,1,6,1,6,4
7,Chiapas,53,Mazapa de Madero,17,El Mango,79,15,9,41,5,4,20,0,24,1.52,12,12,23,1,19,5,18,7
7,Chiapas,57,Motozintla,67,El Mango,70,5,4,27,11,6,14,8,19,2.03,14,5,19,0,1,18,18,9
7,Chiapas,57,Motozintla,482,El Mango,23,2,2,3,4,1,9,3,3,2.64,3,0,3,0,0,3,2,2
7,Chiapas,59,Ocosingo,1000,El Mango,126,74,49,48,5,9,11,4,36,2.89,31,5,36,0,36,0,36,3
7,Chiapas,65,Palenque,219,El Mango,48,9,11,11,6,2,6,12,17,1.22,15,1,15,1,14,2,15,13
7,Chiapas,15,Cacahoatán,164,El Manguito,113,17,18,33,17,4,25,14,38,1.62,36,2,38,0,29,9,35,27
7,Chiapas,17,Cintalapa,462,El Manguito,10,4,4,3,2,0,1,0,3,2.78,0,3,3,0,0,3,0,0
7,Chiapas,27,Chiapa de Corzo,371,El Manguito,48,19,16,11,10,2,7,2,20,1.37,14,6,20,0,0,20,19,17
7,Chiapas,54,Mazatán,221,El Manguito,9,3,2,3,0,1,2,1,3,1.71,0,3,0,3,2,1,3,0
7,Chiapas,57,Motozintla,259,El Manguito,14,4,4,7,1,0,2,0,6,1.17,6,0,6,0,6,0,6,2
7,Chiapas,27,Chiapa de Corzo,51,El Manguito (Platanar),277,72,39,85,3,5,143,2,90,2.32,58,32,89,1,89,1,83,13
7,Chiapas,44,Ixtapa,19,El Manguito Buenavista,254,42,29,82,3,2,137,1,71,2.36,54,17,70,1,52,19,48,13
7,Chiapas,64,Oxchuc,38,El Mash,180,42,32,54,24,17,38,13,69,2.45,42,27,65,4,0,69,69,0
1,Aguascalientes,10,El Llano,47,El Mastranzo (El Mastranto),20,0,0,2,7,0,9,1,5,1.58,4,1,5,0,0,5,5,5
7,Chiapas,34,Frontera Comalapa,334,El Matadero,35,8,9,15,4,4,2,1,10,1.53,3,7,9,1,5,5,10,7
3,Baja California Sur,8,Los Cabos,146,El Mauto,13,2,1,6,0,2,4,0,5,1.58,4,1,0,5,0,5,5,0
3,Baja California Sur,3,La Paz,1908,El Mayela,36,9,10,16,3,1,6,0,1,0.67,1,0,1,0,1,0,1,1
2,Baja California,5,Playas de Rosarito,316,El Médano,7,0,0,0,0,0,1,6,3,0.57,3,0,3,0,3,0,3,3
3,Baja California Sur,3,La Paz,175,El Médano,20,4,0,13,3,0,4,0,6,1,6,0,5,1,0,6,5,0
7,Chiapas,19,Comitán de Domínguez,171,El Membrillo,89,9,12,12,17,2,40,4,31,1.22,29,1,30,0,30,0,30,17
1,Aguascalientes,7,Rincón de Romos,417,El Mesón,9,1,1,3,1,1,3,0,3,2,3,0,3,0,3,0,3,3
5,Coahuila de Zaragoza,30,Saltillo,148,El Mesón,12,0,0,4,4,1,3,0,4,2.5,3,0,3,0,3,0,3,2
5,Coahuila de Zaragoza,24,Parras,50,El Mesteño,148,20,12,48,33,10,42,0,54,1.06,53,1,53,1,52,1,33,47
3,Baja California Sur,8,Los Cabos,349,El Mezcal,8,2,4,1,2,1,0,0,3,1,3,0,3,0,0,3,2,3
3,Baja California Sur,1,Comondú,2044,El Mezquital,29,3,3,11,2,1,8,4,14,0.77,14,0,14,0,12,2,14,13
2,Baja California,2,Mexicali,3112,El Mezquite,13,0,1,0,0,0,1,9,3,1.36,3,0,3,0,2,1,3,3
5,Coahuila de Zaragoza,30,Saltillo,149,El Mezquite,84,7,5,22,20,9,28,0,34,1.01,28,6,30,4,31,3,32,12
1,Aguascalientes,9,Tepezalá,147,El Mezquite [Granja],6,0,0,0,2,0,1,3,3,1.08,3,0,2,1,2,1,2,2
2,Baja California,1,Ensenada,148,El Mezquitito,10,4,3,4,0,0,3,0,7,2.71,7,0,0,7,6,1,7,0
2,Baja California,4,Tijuana,575,El Mezquitito,47,4,7,6,11,3,12,8,20,1.03,15,5,16,4,3,17,20,12
1,Aguascalientes,6,Pabellón de Arteaga,341,El Milagro,42,3,4,13,9,1,10,5,17,1,17,0,17,0,16,1,17,13
1,Aguascalientes,10,El Llano,49,El Milagro,90,6,6,35,13,6,22,5,33,1.02,31,2,33,0,33,0,30,27
2,Baja California,1,Ensenada,149,El Milagro,29,1,2,10,5,1,6,4,14,1.54,14,0,14,0,9,5,9,13
3,Baja California Sur,3,La Paz,2313,El Milagro,9,2,2,1,1,0,2,2,3,1.13,3,0,3,0,1,2,3,3
4,Campeche,3,Carmen,2213,El Milagro,8,2,2,1,1,0,1,1,3,2,3,0,3,0,0,3,3,3
4,Campeche,3,Carmen,4164,El Milagro,7,1,2,2,3,0,0,0,4,2,0,4,0,4,0,4,0,0
4,Campeche,11,Candelaria,1417,El Milagro,22,4,6,5,3,1,3,3,10,3,1,8,3,6,0,9,4,0
5,Coahuila de Zaragoza,4,Arteaga,69,El Milagro,5,2,2,0,0,0,3,0,3,0.63,3,0,3,0,3,0,3,3
5,Coahuila de Zaragoza,4,Arteaga,425,El Milagro,8,0,0,5,1,0,1,1,3,0.89,3,0,3,0,3,0,3,3
7,Chiapas,34,Frontera Comalapa,398,El Milagro,56,7,8,16,5,0,16,10,18,1.65,17,1,18,0,0,18,18,12
7,Chiapas,43,Ixtacomitán,104,El Milagro,14,3,3,5,0,0,6,0,4,1.6,0,4,4,0,0,4,3,0
7,Chiapas,61,Ocozocoautla de Espinosa,494,El Milagro,7,1,1,1,1,0,2,2,3,1.43,0,3,3,0,3,0,2,1
5,Coahuila de Zaragoza,23,Ocampo,151,El Milagro (El Polko),5,0,0,3,0,0,2,0,3,1.17,2,1,1,2,0,3,2,0
7,Chiapas,52,Las Margaritas,471,El Milagro (San Pedrito el Xoch),79,28,25,9,19,5,19,2,24,1.71,17,7,22,2,0,24,24,3
1,Aguascalientes,6,Pabellón de Arteaga,418,El Milagro [Granja],8,0,0,3,2,1,2,0,3,1.67,3,0,3,0,2,1,3,3
5,Coahuila de Zaragoza,4,Arteaga,211,El Mimbral,6,1,0,2,2,0,2,0,4,0.9,4,0,4,0,0,4,3,3
5,Coahuila de Zaragoza,24,Parras,51,El Mimbre,142,11,11,42,41,5,31,7,55,1.19,53,2,54,1,40,15,46,41
1,Aguascalientes,1,Aguascalientes,279,El Mirador,11,0,0,7,1,0,3,0,3,0.93,2,1,3,0,0,3,1,3
1,Aguascalientes,1,Aguascalientes,1003,El Mirador,10,0,0,1,2,0,0,7,3,0.75,3,0,3,0,3,0,3,3
2,Baja California,1,Ensenada,3645,El Mirador,6,0,2,4,0,0,0,0,4,0.67,3,0,3,0,1,2,3,3
2,Baja California,1,Ensenada,3920,El Mirador,12,0,0,3,1,2,3,3,5,1.21,5,0,4,1,0,5,4,3
2,Baja California,3,Tecate,1570,El Mirador,754,30,40,107,208,74,175,128,287,1.31,261,20,268,13,242,39,269,258
2,Baja California,5,Playas de Rosarito,116,El Mirador,28,0,0,2,4,0,7,14,12,0.95,9,0,9,0,1,8,9,9
4,Campeche,2,Campeche,793,El Mirador,6,0,0,1,0,2,2,1,4,2,1,3,0,4,0,4,4,0
5,Coahuila de Zaragoza,23,Ocampo,348,El Mirador,6,0,1,0,1,0,3,1,3,1.75,0,3,3,0,0,3,0,0
7,Chiapas,12,Berriozábal,238,El Mirador,18,5,6,10,1,0,1,0,7,4.88,0,7,0,7,0,7,0,0
7,Chiapas,13,Bochil,160,El Mirador,83,14,15,8,25,4,20,9,29,2.01,21,8,29,0,25,4,29,19
7,Chiapas,17,Cintalapa,831,El Mirador,158,33,26,48,23,9,48,3,52,1.79,41,11,52,0,52,0,8,15
7,Chiapas,20,La Concordia,470,El Mirador,14,10,3,8,0,0,2,1,4,2.08,2,2,2,2,2,2,0,0
7,Chiapas,30,Chicomuselo,111,El Mirador,62,15,13,23,4,6,12,4,22,1.81,16,5,20,2,21,1,20,6
7,Chiapas,41,La Independencia,472,El Mirador,28,4,4,10,1,2,11,0,8,2.33,0,8,8,0,8,0,8,0
7,Chiapas,42,Ixhuatán,54,El Mirador,63,22,21,17,6,2,11,5,19,2.1,4,15,18,1,19,0,19,4
7,Chiapas,57,Motozintla,240,El Mirador,39,9,12,13,6,2,6,0,15,2.14,7,8,15,0,1,14,15,8
7,Chiapas,64,Oxchuc,133,El Mirador,53,1,6,11,5,4,6,17,14,1.83,12,2,12,2,0,14,13,1
7,Chiapas,5,Amatán,57,El Mirador (Berlín),166,53,25,84,11,18,24,4,56,4,46,10,30,26,29,26,53,0
7,Chiapas,46,Jiquipilas,710,El Mirador (Guadalupe),11,4,3,1,1,1,3,1,3,0.67,3,0,3,0,0,3,2,2
2,Baja California,4,Tijuana,1304,El Mirador [Establo],19,0,2,5,4,2,5,1,9,1.25,9,0,9,0,9,0,9,8
7,Chiapas,30,Chicomuselo,234,El Mirador Dos,213,60,62,82,19,13,36,1,63,2.43,61,2,57,6,60,3,57,11
4,Campeche,11,Candelaria,343,El Mirador Primero,179,29,31,55,25,12,37,18,93,2.05,0,91,3,88,5,86,55,0
1,Aguascalientes,1,Aguascalientes,638,El Mirasol,26,4,4,6,7,0,7,1,7,1.33,7,0,6,1,6,1,6,6
1,Aguascalientes,1,Aguascalientes,1058,El Mitawa [Rancho],9,1,1,4,0,0,4,0,5,1.13,5,0,5,0,0,5,3,5
6,Colima,10,Villa de Álvarez,22,El Mixcuate,204,18,17,70,36,9,45,23,79,1.36,74,5,76,3,1,77,75,69
1,Aguascalientes,10,El Llano,52,El Mocho,38,2,1,12,7,1,6,8,12,1.28,10,2,11,1,10,1,11,10
5,Coahuila de Zaragoza,11,General Cepeda,40,El Mogote,26,1,0,8,2,1,7,5,9,1.18,9,0,8,1,9,0,5,7
7,Chiapas,14,El Bosque,28,El Mojón,6,4,4,2,0,0,0,0,3,1.14,3,0,3,0,3,0,3,0
7,Chiapas,57,Motozintla,275,El Mojón,63,10,11,19,9,3,17,3,19,1.57,10,9,18,1,14,5,16,10
1,Aguascalientes,1,Aguascalientes,283,El Molino,10,1,1,1,2,2,4,0,4,1.42,4,0,4,0,0,4,4,3
1,Aguascalientes,1,Aguascalientes,1007,El Molino,19,0,0,1,9,1,1,3,6,1.72,6,0,6,0,6,0,6,6
2,Baja California,3,Tecate,1022,El Molino,20,0,0,2,6,2,2,7,8,1.24,8,0,8,0,0,8,7,8
7,Chiapas,10,Bejucal de Ocampo,17,El Molino,273,47,44,105,26,14,76,5,77,2.22,69,8,71,6,0,77,75,19
7,Chiapas,18,Coapilla,14,El Molino,6,3,4,2,0,0,0,0,3,3.33,1,2,0,3,3,0,2,0
7,Chiapas,57,Motozintla,367,El Molino,42,7,7,15,1,0,17,2,12,2.47,4,8,12,0,0,12,8,2
1,Aguascalientes,1,Aguascalientes,2280,El Molino [Granja],36,8,10,5,6,1,8,4,12,1.44,12,0,12,0,2,10,10,12
3,Baja California Sur,2,Mulegé,1481,El Montado,7,0,2,0,1,1,2,1,3,1.4,3,0,3,0,3,0,3,3
5,Coahuila de Zaragoza,25,Piedras Negras,15,El Moral,302,28,32,47,59,16,92,41,98,0.93,96,2,94,4,84,14,96,89
5,Coahuila de Zaragoza,25,Piedras Negras,16,El Moral,20,3,4,6,2,3,5,0,7,1.86,6,1,7,0,1,6,7,7
5,Coahuila de Zaragoza,30,Saltillo,151,El Moral,62,6,13,13,13,7,8,5,23,1.26,22,0,21,1,22,0,13,14
1,Aguascalientes,3,Calvillo,385,El Morancillo (Los Arcos),11,1,0,5,2,1,2,1,4,0.91,4,0,4,0,2,2,4,4
2,Baja California,4,Tijuana,519,El Moro,25,2,3,6,4,2,8,1,11,1.23,7,4,4,7,0,11,11,4
7,Chiapas,61,Ocozocoautla de Espinosa,1730,El Morrito,7,0,0,0,1,1,2,3,3,1,2,1,2,1,0,3,2,0
2,Baja California,1,Ensenada,4444,El Morro,473,3,5,18,161,20,66,182,193,0.84,186,0,186,0,186,0,186,185
2,Baja California,5,Playas de Rosarito,76,El Morro,12,1,3,2,2,1,1,3,8,0.83,8,0,8,0,2,6,8,6
2,Baja California,5,Playas de Rosarito,78,El Morro Kilómetro Treinta y Ocho,100,5,12,11,25,9,18,22,37,1.42,25,7,32,0,7,25,32,30
7,Chiapas,57,Motozintla,522,El Mozotal,9,1,1,4,3,1,0,0,3,2,3,0,3,0,0,3,2,0
1,Aguascalientes,2,Asientos,130,El Muerto,26,0,4,7,5,3,5,2,7,1.91,7,0,7,0,7,0,3,7
7,Chiapas,71,Villa Comaltitlán,30,El Mulatal,83,14,21,10,16,6,7,20,25,2.29,21,4,25,0,0,25,25,20
7,Chiapas,16,Catazajá,325,El Mulato,28,11,8,11,4,0,1,3,11,1.46,9,2,11,0,10,1,9,8
5,Coahuila de Zaragoza,30,Saltillo,314,El Mulato de Abajo,27,7,6,9,4,0,5,3,11,1.91,9,2,11,0,0,11,3,5
2,Baja California,2,Mexicali,170,El Nacay Elías (Colonia Elías),30,3,2,6,4,3,12,3,9,1.35,9,0,9,0,0,9,9,9
7,Chiapas,59,Ocosingo,3042,El Nacimiento,73,14,10,15,17,8,18,3,19,3.32,10,8,18,0,0,18,16,0
7,Chiapas,4,Altamirano,167,El Nance,165,53,39,59,4,2,55,3,41,1.86,39,2,40,1,0,41,41,9
7,Chiapas,59,Ocosingo,3060,El Nance,10,7,5,2,2,1,0,0,3,2.17,0,3,0,3,1,2,2,0
7,Chiapas,27,Chiapa de Corzo,425,El Nanchal,17,4,4,4,3,2,1,2,5,2.58,4,1,5,0,0,5,5,4
7,Chiapas,9,Arriaga,295,El Nanchito,10,0,0,5,1,3,1,0,4,1.33,4,0,4,0,0,4,4,3
7,Chiapas,6,Amatenango de la Frontera,144,El Nancito,81,27,28,17,13,9,9,4,30,1.72,22,8,27,3,24,6,25,16
6,Colima,10,Villa de Álvarez,24,El Naranjal,96,13,4,35,23,8,18,7,33,1.48,29,4,31,2,26,7,31,18
7,Chiapas,14,El Bosque,112,El Naranjal,10,2,1,3,0,1,4,1,5,2.57,5,0,5,0,5,0,5,0
7,Chiapas,65,Palenque,1007,El Naranjal,18,1,3,6,0,1,5,2,5,2.7,1,4,5,0,0,5,1,4
7,Chiapas,66,Pantelhó,273,El Naranjal,13,11,7,5,1,0,0,0,3,3.5,2,1,2,1,1,2,0,0
7,Chiapas,32,Escuintla,35,El Naranjito,8,1,1,3,2,0,2,0,3,1.1,3,0,3,0,0,3,1,1
7,Chiapas,32,Escuintla,148,El Naranjito,118,12,12,32,24,11,20,17,43,1.75,27,16,40,3,2,41,27,23
2,Baja California,4,Tijuana,160,El Naranjo,21,2,2,7,2,3,5,2,11,1.09,6,3,9,0,0,9,9,8
4,Campeche,11,Candelaria,355,El Naranjo,750,131,162,128,189,36,107,109,300,1.19,277,20,287,10,285,11,261,202
6,Colima,7,Manzanillo,58,El Naranjo,1045,56,87,178,272,63,182,225,417,1.28,397,14,412,1,407,3,407,392
7,Chiapas,3,Acapetahua,511,El Naranjo,64,22,18,23,7,1,12,2,20,2.04,12,8,20,0,0,20,12,16
7,Chiapas,27,Chiapa de Corzo,237,El Naranjo,8,6,6,2,0,0,0,0,4,0.8,1,3,2,2,0,4,1,0
7,Chiapas,30,Chicomuselo,35,El Naranjo,73,13,14,16,11,4,19,5,21,1.74,16,5,21,0,17,4,20,13
7,Chiapas,31,Chilón,543,El Naranjo,18,9,10,2,2,1,2,1,5,2.27,2,3,5,0,3,2,0,1
7,Chiapas,31,Chilón,715,El Naranjo,17,9,8,2,1,1,4,1,5,2.19,4,1,3,2,5,0,4,3
7,Chiapas,34,Frontera Comalapa,260,El Naranjo,15,4,4,5,0,4,0,2,5,1.5,3,2,3,2,0,5,4,3
7,Chiapas,41,La Independencia,35,El Naranjo,276,75,74,87,8,5,101,1,92,1.73,58,34,89,3,91,1,92,22
7,Chiapas,57,Motozintla,235,El Naranjo,33,8,3,13,3,2,12,0,7,2.74,5,2,7,0,0,7,7,4
7,Chiapas,59,Ocosingo,958,El Naranjo,26,18,13,8,2,0,3,0,7,2.39,0,7,1,6,0,7,0,0
7,Chiapas,59,Ocosingo,1076,El Naranjo,5,4,4,0,0,1,0,0,3,1.33,0,3,3,0,3,0,2,1
7,Chiapas,59,Ocosingo,1445,El Naranjo,13,3,2,4,3,1,3,0,3,2,2,1,1,2,3,0,3,0
7,Chiapas,65,Palenque,74,El Naranjo,470,138,128,139,76,28,63,23,158,2.21,142,16,155,3,82,75,127,53
7,Chiapas,67,Pantepec,54,El Naranjo,8,1,2,0,0,1,3,2,3,2.25,3,0,0,3,3,0,2,0
7,Chiapas,69,Pijijiapan,1173,El Naranjo,7,0,2,1,3,0,1,0,3,2.2,1,0,1,0,0,1,1,1
2,Baja California,1,Ensenada,1519,El Naranjo (Estado Veintinueve),27,5,3,12,6,3,3,0,9,1.48,7,2,9,0,2,7,9,5
1,Aguascalientes,7,Rincón de Romos,364,El Naranjo (Manuel Ambríz),12,1,0,6,3,0,3,0,6,1.16,6,0,6,0,6,0,6,6
7,Chiapas,61,Ocozocoautla de Espinosa,657,El Naranjo (Paso el Naranjo),10,4,4,5,1,0,0,0,3,1.8,2,1,3,0,3,0,3,0
7,Chiapas,32,Escuintla,333,El Naranjo 2,9,3,4,0,2,0,0,3,4,0.75,2,2,4,0,0,4,3,2
7,Chiapas,5,Amatán,61,El Naranjo 2da. Sección,192,35,38,56,28,14,30,23,75,1.43,73,2,71,4,58,17,69,33
7,Chiapas,31,Chilón,506,El Naranjo Liquilwitz,72,14,17,11,2,9,13,14,18,2.03,14,4,17,1,18,0,18,5
2,Baja California,4,Tijuana,1648,El Nevado,205,28,34,45,35,19,25,42,41,1.65,11,30,22,19,1,40,34,16
1,Aguascalientes,1,Aguascalientes,292,El Niágara,301,25,14,73,97,20,70,21,101,1.04,99,2,101,0,93,8,92,94
7,Chiapas,20,La Concordia,262,El Nilar,6,2,3,2,1,0,0,0,3,0.86,2,1,0,3,0,3,3,0
5,Coahuila de Zaragoza,33,San Pedro,46,El Nilo,735,55,49,190,235,46,160,43,298,1.09,290,8,290,8,221,77,289,249
2,Baja California,4,Tijuana,1615,El Niño,5504,190,282,652,1577,549,1310,982,2191,1.36,2081,109,2167,22,2141,48,2103,1927
7,Chiapas,65,Palenque,977,El Niño Perdido,14,1,1,4,3,2,3,1,3,2.1,3,0,3,0,0,3,3,3
7,Chiapas,64,Oxchuc,24,El Niz,289,39,31,44,87,40,65,18,119,1.51,104,14,106,12,0,113,117,0
5,Coahuila de Zaragoza,11,General Cepeda,42,El Nogal,113,7,4,45,40,2,19,2,46,1.36,46,0,46,0,43,3,41,38
5,Coahuila de Zaragoza,13,Hidalgo,16,El Nogal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Coahuila de Zaragoza,24,Parras,209,El Nogal,12,2,2,2,2,1,5,0,4,1.45,4,0,4,0,3,1,4,4
6,Colima,8,Minatitlán,21,El Nogal,12,1,1,3,3,0,5,0,6,0.89,6,0,6,0,5,1,6,6
7,Chiapas,44,Ixtapa,24,El Nopal,1015,281,155,354,234,77,184,8,289,2.85,225,62,280,7,288,1,282,21
7,Chiapas,65,Palenque,574,El Nopal,8,4,4,1,2,0,0,1,3,1.67,2,1,3,0,1,2,3,2
7,Chiapas,17,Cintalapa,1199,El Norteño,6,1,1,0,0,1,3,1,3,1.22,2,1,1,2,0,3,0,0
7,Chiapas,17,Cintalapa,646,El Novillero,6,0,0,5,0,0,1,0,3,3.67,3,0,3,0,0,3,2,0
1,Aguascalientes,10,El Llano,57,El Novillo,581,32,27,157,200,25,109,47,192,1.27,185,7,184,8,189,1,175,131
5,Coahuila de Zaragoza,12,Guerrero,173,El Novillo,3,0,1,0,0,0,1,1,3,0.44,3,0,3,0,3,0,3,1
7,Chiapas,43,Ixtacomitán,72,El Nuevo Carmen,17,3,4,3,0,0,7,2,6,1.8,4,1,6,0,5,1,4,4
7,Chiapas,17,Cintalapa,1087,El Nuevo Edén,43,10,7,20,6,2,8,0,17,2.25,11,6,17,0,0,17,2,8
7,Chiapas,4,Altamirano,257,El Nuevo Jardín,90,37,21,39,4,1,25,0,27,1.87,27,0,27,0,0,27,27,2
6,Colima,10,Villa de Álvarez,86,El Nuevo Naranjal,88,12,11,16,23,6,22,7,41,0.78,41,0,40,1,39,2,39,30
7,Chiapas,53,Mazapa de Madero,39,El Nuevo Poblado,146,14,17,55,12,16,42,3,43,1.83,40,3,43,0,23,20,41,13
7,Chiapas,44,Ixtapa,68,El Nuevo Recuerdo (La Arenera),18,4,4,5,1,1,7,0,7,1.32,6,1,5,2,1,5,7,3
7,Chiapas,12,Berriozábal,461,El Nuevo Triunfo (El Espadín),38,22,20,8,1,1,8,0,13,3.5,2,11,0,13,0,13,0,0
7,Chiapas,30,Chicomuselo,39,El Obraje,14,5,5,2,2,0,5,0,6,1.57,6,0,6,0,0,6,3,4
7,Chiapas,4,Altamirano,366,El Ocotal,63,35,29,14,5,4,11,0,20,2.73,18,2,19,1,0,20,20,1
7,Chiapas,13,Bochil,139,El Ocotal,28,9,9,4,4,2,7,1,10,2.14,3,7,7,3,5,5,8,0
7,Chiapas,39,Huitiupán,48,El Ocotal,462,104,89,125,89,25,91,38,140,1.89,129,11,139,1,56,84,140,47
7,Chiapas,47,Jitotol,47,El Ocotal,113,13,13,33,21,12,23,11,39,1.25,37,1,38,0,39,0,38,9
7,Chiapas,59,Ocosingo,126,El Ocotal,112,39,26,31,15,2,28,7,33,1.49,31,2,33,0,29,4,33,2
7,Chiapas,66,Pantelhó,177,El Ocotal,50,29,26,17,1,0,6,0,20,2.44,1,19,5,15,20,0,6,0
1,Aguascalientes,1,Aguascalientes,296,El Ocote,175,13,16,43,57,7,50,1,58,1.11,57,1,58,0,55,3,56,56
7,Chiapas,13,Bochil,164,El Ocote,30,12,12,2,1,0,14,1,10,2.83,2,8,9,1,0,10,9,0
7,Chiapas,19,Comitán de Domínguez,561,El Ocote,114,19,15,21,13,7,39,17,41,0.9,39,2,41,0,39,2,41,30
7,Chiapas,27,Chiapa de Corzo,67,El Ocote,21,8,5,7,3,0,2,3,9,2.05,5,4,9,0,0,9,8,1
7,Chiapas,29,Chicoasén,10,El Ocote,101,18,17,16,27,8,27,6,37,2.14,28,9,35,2,18,19,22,14
7,Chiapas,61,Ocozocoautla de Espinosa,431,El Ocote,20,8,3,15,0,2,0,0,7,1.62,2,5,7,0,0,7,5,0
1,Aguascalientes,3,Calvillo,54,El Ocote [Banco de Tierra],16,1,2,4,5,0,5,0,4,1.21,2,2,0,4,0,4,2,0
5,Coahuila de Zaragoza,27,Ramos Arizpe,497,El Ojito,28,3,3,7,6,0,11,0,9,1.3,9,0,9,0,0,9,8,8
5,Coahuila de Zaragoza,27,Ramos Arizpe,61,El Ojito (Estación Sauceda),18,7,7,3,4,0,3,1,7,1.04,4,3,7,0,3,4,7,4
3,Baja California Sur,1,Comondú,817,El Ojo de Agua,11,4,10,1,0,0,0,0,4,1.4,1,3,1,3,0,4,2,0
2,Baja California,1,Ensenada,878,El Olivo,7,0,0,3,0,0,3,1,3,0.8,3,0,0,3,0,3,3,0
5,Coahuila de Zaragoza,17,Matamoros,59,El Olivo,316,17,15,68,88,18,85,40,111,1.24,108,2,108,1,98,12,98,99
7,Chiapas,20,La Concordia,305,El Olvido,20,11,10,2,1,5,2,0,5,2.86,0,5,5,0,0,5,0,0
7,Chiapas,20,La Concordia,417,El Olvido,13,4,4,3,2,0,2,2,4,1.8,3,1,4,0,0,4,3,3
7,Chiapas,34,Frontera Comalapa,50,El Olvido,66,17,17,12,8,4,8,13,17,1.83,14,3,17,0,5,12,17,12
5,Coahuila de Zaragoza,14,Jiménez,11,El Orégano,349,31,20,130,50,25,95,19,128,1.31,123,5,126,2,105,23,122,118
7,Chiapas,4,Altamirano,160,El Oriente,11,8,8,3,0,0,0,0,3,2,2,1,0,3,0,3,3,0
7,Chiapas,36,La Grandeza,43,El Oriente,43,7,4,19,3,2,13,2,17,1.76,15,2,16,1,15,2,17,4
7,Chiapas,57,Motozintla,79,El Oriente,158,47,46,45,7,2,53,3,48,1.79,36,12,48,0,45,3,46,14
7,Chiapas,4,Altamirano,267,El Oriente (Cañada de Álvarez),24,15,15,2,1,0,6,0,5,2.17,5,0,0,5,0,5,5,0
5,Coahuila de Zaragoza,18,Monclova,21,El Oro (Nuevo Poblado el Oro),134,4,7,40,53,4,10,16,58,1.11,54,4,57,1,54,4,54,55
5,Coahuila de Zaragoza,23,Ocampo,67,El Oro [Estación],7,2,3,3,1,0,0,0,4,0.47,4,0,3,1,0,4,4,0
5,Coahuila de Zaragoza,7,Cuatro Ciénegas,15,El Oso,69,3,2,14,16,6,21,6,26,1.16,26,0,26,0,26,0,25,22
4,Campeche,11,Candelaria,350,El Otoño,28,3,3,6,7,2,7,3,16,1.31,4,12,0,16,0,16,11,0
7,Chiapas,17,Cintalapa,849,El Otro Mundo,20,4,3,5,5,1,2,4,7,1.13,4,3,6,1,7,0,5,2
7,Chiapas,6,Amatenango de la Frontera,38,El Pacayal,2101,532,496,340,391,78,441,315,750,1.29,665,82,742,6,726,21,702,471
7,Chiapas,8,Angel Albino Corzo,730,El Pacayal,13,12,12,1,0,0,0,0,4,3.86,0,4,0,4,2,2,3,0
7,Chiapas,57,Motozintla,279,El Pacayal,50,5,5,12,11,0,18,3,13,1.63,11,2,13,0,0,13,13,12
5,Coahuila de Zaragoza,17,Matamoros,303,El Pacífico,294,15,23,51,83,21,87,21,110,1.23,107,3,110,0,109,1,98,100
5,Coahuila de Zaragoza,35,Torreón,176,El Pacífico,252,29,16,49,90,11,41,27,90,1.1,88,0,88,0,86,0,86,84
7,Chiapas,16,Catazajá,16,El Pajonal,207,31,27,57,36,8,28,37,69,1.39,69,0,68,0,67,2,66,62
6,Colima,9,Tecomán,95,El Palenque,23,11,9,10,0,0,2,2,9,4,9,0,9,0,0,9,8,3
7,Chiapas,9,Arriaga,365,El Palmar,7,1,1,0,2,1,3,0,4,0.75,4,0,0,4,0,4,4,0
7,Chiapas,12,Berriozábal,315,El Palmar,105,8,16,29,14,4,26,12,40,1.24,39,1,40,0,0,40,38,23
7,Chiapas,13,Bochil,64,El Palmar,8,2,2,3,1,0,2,0,4,1.92,1,3,4,0,4,0,4,0
7,Chiapas,14,El Bosque,100,El Palmar,7,2,2,0,2,0,3,0,3,0.89,0,3,3,0,3,0,3,0
7,Chiapas,17,Cintalapa,712,El Palmar,26,6,3,6,5,1,10,0,7,2,6,1,1,6,7,0,3,0
