ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,P15YM_SE,P15PRI_IN,P15PRI_CO,P15SEC_IN,P15SEC_CO,P18YM_PB,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI
19,Nuevo León,013,China,0986,Cinco de Enero,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,0990,Catorce de Marzo,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,0994,Cinco de Marzo,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,0996,Santa Teresa (Homero González),*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,0998,El Rodeo,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,0999,Samy,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1004,San Gerardo,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1005,El Treinta-Treinta,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1013,El Grullo,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1017,Las Comitas,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1021,Onofre,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1030,Noé Cantú,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1033,Nueva Barranca,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1051,Los Altos,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1065,Las Comas,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1068,San Vicente,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1089,Las Lajas,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1097,Norberto Anaya,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1101,El Pastor,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1105,El Dulce,0,0,4,5,7,3,0.79,8,0
19,Nuevo León,013,China,1109,Las Delicias,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1111,Villaldama,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1123,El Catorce de Mayo,3,1,3,1,3,1,2.33,4,0
19,Nuevo León,013,China,1128,China (Calle Morelos),*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1140,Ponderosa,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1144,El Ebanito,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1148,La Esperanza,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1150,La Esperanza,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1154,El Cancún,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1155,Las Flores,2,5,2,0,0,0,0.64,3,0
19,Nuevo León,013,China,1158,La Guitarrita,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1159,El Indomable,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1162,El Huitolol,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1163,El Makuc,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1165,El Repelo,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1166,El Tapado,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1171,Las Tres Reynas,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1175,Veintinueve de Enero,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1176,Treinta de Enero,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1178,El Castillo,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1179,Las Blanquitas,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1183,Rancho Viejo de los Garza,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1186,La Piedra,*,*,*,*,*,*,*,*,*
19,Nuevo León,013,China,1189,El Grullo,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0000,Total del Municipio,2732,6216,5258,1366,4727,2985,1.16,7771,657
19,Nuevo León,014,Dr. Arroyo,9998,Localidades de una vivienda,26,42,32,0,15,2,*,32,12
19,Nuevo León,014,Dr. Arroyo,9999,Localidades de dos viviendas,25,47,24,6,16,6,*,37,9
19,Nuevo León,014,Dr. Arroyo,0001,Doctor Arroyo,347,998,1134,358,1498,2045,1.09,2201,104
19,Nuevo León,014,Dr. Arroyo,0002,Acuña,21,57,62,24,71,42,0.88,107,2
19,Nuevo León,014,Dr. Arroyo,0003,Agua Nueva,18,37,66,7,20,3,1.81,46,4
19,Nuevo León,014,Dr. Arroyo,0004,Puerta de Aguilar,14,50,66,13,30,2,1.30,56,4
19,Nuevo León,014,Dr. Arroyo,0005,Palmillas (Aguilillas),5,10,6,3,10,0,1.33,11,1
19,Nuevo León,014,Dr. Arroyo,0006,La Agüita,6,42,40,10,7,1,1.41,37,4
19,Nuevo León,014,Dr. Arroyo,0007,El Álamo,14,42,34,6,25,6,1.14,42,0
19,Nuevo León,014,Dr. Arroyo,0008,Albercones,23,46,32,11,48,22,1.27,68,3
19,Nuevo León,014,Dr. Arroyo,0009,Los Altitos,5,23,22,4,14,0,2.28,12,5
19,Nuevo León,014,Dr. Arroyo,0010,Álvaro Obregón (Cruz de Costilla),15,18,16,2,17,2,0.94,24,1
19,Nuevo León,014,Dr. Arroyo,0011,Amaro,23,45,27,4,39,2,1.26,47,8
19,Nuevo León,014,Dr. Arroyo,0012,Los Arreozola,5,16,21,7,17,1,1.71,18,4
19,Nuevo León,014,Dr. Arroyo,0013,La Baticolla,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0014,La Bolsa,17,50,27,9,30,0,1.18,38,5
19,Nuevo León,014,Dr. Arroyo,0015,La Bolsa y Flores,4,8,6,0,8,2,1.21,13,0
19,Nuevo León,014,Dr. Arroyo,0016,La Boquilla,7,13,11,3,6,2,1.05,14,3
19,Nuevo León,014,Dr. Arroyo,0017,Boquillas,16,85,88,4,24,4,1.37,71,3
19,Nuevo León,014,Dr. Arroyo,0018,Buenavista (El Mitote),*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0020,El Canelo,9,34,19,9,32,8,1.09,36,3
19,Nuevo León,014,Dr. Arroyo,0021,Capaderito,6,39,48,6,18,2,1.26,42,2
19,Nuevo León,014,Dr. Arroyo,0022,El Capadero (Capadero Grande),3,8,7,3,4,0,1.35,9,1
19,Nuevo León,014,Dr. Arroyo,0023,Carmen de la Laja,22,73,69,12,44,20,1.21,82,5
19,Nuevo León,014,Dr. Arroyo,0024,Carmen de Castaño,57,71,28,21,59,4,1.42,70,7
19,Nuevo León,014,Dr. Arroyo,0025,Las Catorce,28,38,37,16,38,1,1.46,42,4
19,Nuevo León,014,Dr. Arroyo,0026,El Cerrito del Aire,6,37,23,3,15,6,1,36,0
19,Nuevo León,014,Dr. Arroyo,0027,Cerrito de Vacas,20,35,31,6,17,11,1.13,36,2
19,Nuevo León,014,Dr. Arroyo,0028,Coloradas,25,79,44,10,22,4,1.29,57,11
19,Nuevo León,014,Dr. Arroyo,0029,La Concepción,23,63,20,6,40,4,1.26,50,8
19,Nuevo León,014,Dr. Arroyo,0030,El Consuelo,12,34,28,6,28,6,0.82,35,3
19,Nuevo León,014,Dr. Arroyo,0031,La Contra de los Chávez,2,2,7,1,2,0,1.38,3,1
19,Nuevo León,014,Dr. Arroyo,0032,Cruz de Elorza,50,98,41,8,55,36,0.85,107,11
19,Nuevo León,014,Dr. Arroyo,0033,Los Cuartos,6,29,32,5,32,8,1.14,41,1
19,Nuevo León,014,Dr. Arroyo,0034,San Isidro de Martínez (Las Cuatas),12,9,5,1,8,1,0.92,12,0
19,Nuevo León,014,Dr. Arroyo,0035,Charco de la Granja,6,21,14,12,21,13,1.53,27,1
19,Nuevo León,014,Dr. Arroyo,0036,El Charquillo,11,33,46,12,57,46,1.06,71,1
19,Nuevo León,014,Dr. Arroyo,0037,La Chiripa,10,28,32,8,21,3,1.49,31,2
19,Nuevo León,014,Dr. Arroyo,0038,San José de los Degollado,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0039,San Francisco de los Desmontes,3,13,21,4,14,1,1.35,19,1
19,Nuevo León,014,Dr. Arroyo,0040,El Durazno,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0041,La Escondida de Arzola,25,12,30,9,19,3,1.19,28,1
19,Nuevo León,014,Dr. Arroyo,0042,San José de la Luz,14,22,17,1,2,0,1.63,18,3
19,Nuevo León,014,Dr. Arroyo,0043,Estanque Nuevo,23,31,20,1,4,3,1.14,30,0
19,Nuevo León,014,Dr. Arroyo,0045,Guadalupe de Silva,6,34,19,4,27,10,1.20,24,5
19,Nuevo León,014,Dr. Arroyo,0046,Las Huertas de Quiroga,18,26,8,2,1,0,1.39,18,2
19,Nuevo León,014,Dr. Arroyo,0047,El Jabalí,1,3,0,0,0,0,0.54,3,0
19,Nuevo León,014,Dr. Arroyo,0048,Las Jarillas,11,33,25,4,21,3,1.13,36,1
19,Nuevo León,014,Dr. Arroyo,0049,El Jarro,10,22,18,8,19,5,0.97,31,1
19,Nuevo León,014,Dr. Arroyo,0050,Jesús María de Berrones,8,55,49,4,23,2,1.35,36,14
19,Nuevo León,014,Dr. Arroyo,0051,Jesús María y el Salto,10,47,50,6,23,5,1.40,37,4
19,Nuevo León,014,Dr. Arroyo,0052,El Jilguero,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0053,La Joya del Orégano,2,3,5,0,4,8,1.25,8,0
19,Nuevo León,014,Dr. Arroyo,0054,Lagunita de Castillo,23,83,72,11,70,6,1.31,87,9
19,Nuevo León,014,Dr. Arroyo,0056,Lagunita y Ranchos Nuevos,6,22,18,3,7,4,1.05,20,3
19,Nuevo León,014,Dr. Arroyo,0057,La Lagunita,8,17,16,5,10,4,1.44,21,5
19,Nuevo León,014,Dr. Arroyo,0059,La Lajita,12,42,27,5,28,17,0.88,48,1
19,Nuevo León,014,Dr. Arroyo,0060,El Leoncito,10,20,8,0,4,0,0.83,15,3
19,Nuevo León,014,Dr. Arroyo,0061,La Lobera de Loera,1,6,0,0,0,1,0.89,3,0
19,Nuevo León,014,Dr. Arroyo,0062,La Lobera de Portillo,6,36,17,4,20,1,1.53,28,1
19,Nuevo León,014,Dr. Arroyo,0063,Entronque los Medina (La Loma),21,19,35,15,68,53,1.12,80,4
19,Nuevo León,014,Dr. Arroyo,0064,La Luz,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0065,La Luz de Tebaida,4,6,5,0,4,0,1.25,8,0
19,Nuevo León,014,Dr. Arroyo,0066,El Llano,5,1,1,1,1,0,0.85,4,0
19,Nuevo León,014,Dr. Arroyo,0067,Madrugadores,1,11,7,0,7,3,1.56,7,0
19,Nuevo León,014,Dr. Arroyo,0069,Los Medina,57,89,59,25,79,95,0.97,152,8
19,Nuevo León,014,Dr. Arroyo,0070,Mesa de González,6,35,27,2,10,2,0.92,26,7
19,Nuevo León,014,Dr. Arroyo,0072,Mesa del Traidor,19,72,53,20,17,5,1.43,61,6
19,Nuevo León,014,Dr. Arroyo,0073,El Milagro,2,12,22,2,10,2,0.99,18,0
19,Nuevo León,014,Dr. Arroyo,0076,El Mirador,1,2,2,1,0,0,0.88,2,1
19,Nuevo León,014,Dr. Arroyo,0078,Nueva Rosita,5,4,3,0,0,1,1.14,1,4
19,Nuevo León,014,Dr. Arroyo,0079,El Ojo de Agua,4,4,7,0,1,0,1.65,5,0
19,Nuevo León,014,Dr. Arroyo,0080,Palma Gorda,21,89,98,5,8,1,1.51,68,14
19,Nuevo León,014,Dr. Arroyo,0081,Panalillos,0,10,6,0,7,1,2,5,3
19,Nuevo León,014,Dr. Arroyo,0082,Panales de Arriba,20,74,66,17,69,2,1.86,63,14
19,Nuevo León,014,Dr. Arroyo,0083,El Pequeño,19,30,26,2,10,2,0.85,30,4
19,Nuevo León,014,Dr. Arroyo,0084,La Petaca,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0085,El Pineño,9,11,7,1,4,0,1.10,13,2
19,Nuevo León,014,Dr. Arroyo,0086,El Pocito,14,29,25,8,9,1,1.18,22,7
19,Nuevo León,014,Dr. Arroyo,0087,Pompeya,20,41,24,9,21,0,1.65,39,2
19,Nuevo León,014,Dr. Arroyo,0088,Presa de Guadalupe,7,10,12,1,3,2,0.86,16,0
19,Nuevo León,014,Dr. Arroyo,0089,Presa de Maltos,101,85,34,19,94,3,1.20,125,9
19,Nuevo León,014,Dr. Arroyo,0090,La Presa de Quintero,14,13,16,1,1,2,1.37,15,5
19,Nuevo León,014,Dr. Arroyo,0091,Presa San Antonio,3,28,29,5,7,1,1.08,27,0
19,Nuevo León,014,Dr. Arroyo,0092,Presa de San Carlos,66,51,32,12,30,0,1.60,61,3
19,Nuevo León,014,Dr. Arroyo,0093,La Presita de Macías,4,6,15,1,7,0,1.31,8,2
19,Nuevo León,014,Dr. Arroyo,0094,La Presita de Rueda,21,22,12,2,10,1,1,21,7
19,Nuevo León,014,Dr. Arroyo,0096,Puerta de Aguilar,3,11,16,4,7,1,1.31,17,0
19,Nuevo León,014,Dr. Arroyo,0097,Puerto de Dolores,23,28,29,7,34,10,1.19,48,2
19,Nuevo León,014,Dr. Arroyo,0098,La Puerta de Leija (La Lagunita),*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0099,Puerto del Aire,75,87,54,20,67,7,1.32,107,3
19,Nuevo León,014,Dr. Arroyo,0100,San José del Puerto,0,6,9,0,4,0,0.74,6,1
19,Nuevo León,014,Dr. Arroyo,0102,Santa Teresa (Don Jesús),1,13,8,1,10,0,1.84,9,4
19,Nuevo León,014,Dr. Arroyo,0103,Santa Teresa de San Juan (Rancho de Juana),1,2,3,0,2,0,1.57,2,1
19,Nuevo León,014,Dr. Arroyo,0104,Rancho Largo,4,22,15,5,14,11,1.16,22,7
19,Nuevo León,014,Dr. Arroyo,0105,La Reforma,1,11,8,1,5,5,1.03,10,0
19,Nuevo León,014,Dr. Arroyo,0106,El Refugio de Apanico,2,10,10,2,2,1,1.45,12,0
19,Nuevo León,014,Dr. Arroyo,0107,El Refugio de las Viejas,3,9,9,8,3,1,1.56,10,0
19,Nuevo León,014,Dr. Arroyo,0108,El Refugio de Cedillo,33,55,22,8,19,2,0.89,49,9
19,Nuevo León,014,Dr. Arroyo,0109,El Refugio y el Reparo,18,50,47,10,17,5,1.27,48,6
19,Nuevo León,014,Dr. Arroyo,0110,El Represadero,15,18,21,4,17,4,0.97,27,3
19,Nuevo León,014,Dr. Arroyo,0111,Rinconada de Martínez (San José de Rinconada),2,7,6,2,1,1,0.79,6,0
19,Nuevo León,014,Dr. Arroyo,0112,El Rucio,11,58,16,10,21,2,1.03,39,2
19,Nuevo León,014,Dr. Arroyo,0113,Los Saldaña (Santa Rita de los Saldaña),2,2,5,1,3,1,0.69,5,1
19,Nuevo León,014,Dr. Arroyo,0114,San Agustín de Valdez,3,18,8,4,17,1,1.34,17,3
19,Nuevo León,014,Dr. Arroyo,0117,San Antonio de Peña Nevada,72,77,44,25,65,8,1.28,87,10
19,Nuevo León,014,Dr. Arroyo,0119,San Blas,3,8,3,1,11,0,1.48,7,0
19,Nuevo León,014,Dr. Arroyo,0120,San Cayetano de Vacas,39,66,85,19,42,65,1.20,106,11
19,Nuevo León,014,Dr. Arroyo,0121,San Diego,1,4,0,0,0,0,1.14,3,0
19,Nuevo León,014,Dr. Arroyo,0122,San Felipe,2,0,5,0,2,1,1.29,2,2
19,Nuevo León,014,Dr. Arroyo,0123,San Felipe,4,16,19,3,9,7,1.41,18,3
19,Nuevo León,014,Dr. Arroyo,0124,San Francisco de Borja,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0125,San Francisco del Retiro,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0126,San Francisco del Yugo,4,20,13,5,11,0,1.24,15,2
19,Nuevo León,014,Dr. Arroyo,0127,San Francisco de la Mesa,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0128,San Francisco de Zúñiga,5,5,9,0,8,1,0.86,9,0
19,Nuevo León,014,Dr. Arroyo,0129,San Gregorio,2,26,15,3,10,3,1.06,24,0
19,Nuevo León,014,Dr. Arroyo,0130,San Ignacio de Torres,7,43,29,8,37,5,1.58,35,5
19,Nuevo León,014,Dr. Arroyo,0132,San Isidro de Fernández,18,35,45,4,27,7,1.24,45,1
19,Nuevo León,014,Dr. Arroyo,0133,San Joaquín,4,18,11,1,8,2,1.24,15,1
19,Nuevo León,014,Dr. Arroyo,0134,San José de Flores,15,25,14,7,14,12,1.15,26,1
19,Nuevo León,014,Dr. Arroyo,0135,San José del Palmar (El Pachón),5,13,10,1,14,3,1.12,14,1
19,Nuevo León,014,Dr. Arroyo,0136,San José del Sitio,15,24,20,9,11,1,1.08,23,4
19,Nuevo León,014,Dr. Arroyo,0137,San José y la Pinta,13,9,6,1,10,0,0.94,16,0
19,Nuevo León,014,Dr. Arroyo,0138,San Juan de la Cruz,74,62,73,17,32,4,1.14,98,7
19,Nuevo León,014,Dr. Arroyo,0139,San Juan del Palmar,57,85,50,16,61,4,0.99,99,5
19,Nuevo León,014,Dr. Arroyo,0141,San Juanito,22,25,27,2,8,1,1.22,20,6
19,Nuevo León,014,Dr. Arroyo,0142,San Mateo,3,6,3,0,1,1,0.86,6,1
19,Nuevo León,014,Dr. Arroyo,0143,San Miguel de los Aguirre,11,20,5,0,7,2,0.93,17,1
19,Nuevo León,014,Dr. Arroyo,0144,San Miguelito,3,14,8,1,8,0,0.66,17,0
19,Nuevo León,014,Dr. Arroyo,0145,San Pablo de Rueda,17,48,21,10,22,8,1.14,36,11
19,Nuevo León,014,Dr. Arroyo,0146,San Pedro de Nolasco,2,9,4,1,3,1,0.86,9,0
19,Nuevo León,014,Dr. Arroyo,0147,San Pedro de González (San Pedro de Rueda),34,124,67,16,60,3,1.10,100,8
19,Nuevo León,014,Dr. Arroyo,0148,San Rafael y la Cecilia,5,2,4,0,3,0,1.13,2,2
19,Nuevo León,014,Dr. Arroyo,0149,San Ramón de Fernández,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0150,San Ramón de los Martínez,48,146,82,27,76,8,0.84,152,9
19,Nuevo León,014,Dr. Arroyo,0151,San Vicente de Rueda,11,10,25,3,3,0,1.31,15,4
19,Nuevo León,014,Dr. Arroyo,0152,San Vicente de González,4,27,8,8,14,6,0.93,23,3
19,Nuevo León,014,Dr. Arroyo,0153,San Vicente de la Puerta,22,41,27,7,25,3,1.07,43,4
19,Nuevo León,014,Dr. Arroyo,0154,Santa Ana,32,66,44,9,69,37,0.95,99,2
19,Nuevo León,014,Dr. Arroyo,0155,Santa Anita,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0156,Santa Fe del Hueso (El Hueso),3,4,4,1,1,0,1.23,4,0
19,Nuevo León,014,Dr. Arroyo,0157,Santa Gertrudis,5,67,65,3,20,6,1.11,53,4
19,Nuevo León,014,Dr. Arroyo,0158,Santa Inés del Bosque,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0159,Santa Isabel,18,16,28,6,18,0,1.28,31,2
19,Nuevo León,014,Dr. Arroyo,0160,Santa Lucía,15,31,10,5,19,3,1.12,24,6
19,Nuevo León,014,Dr. Arroyo,0161,Santa Margarita,12,20,15,4,12,4,1.14,20,4
19,Nuevo León,014,Dr. Arroyo,0162,Santa María,4,43,43,8,32,4,1.17,42,1
19,Nuevo León,014,Dr. Arroyo,0163,Santa Mónica,3,1,1,0,0,0,0.63,2,1
19,Nuevo León,014,Dr. Arroyo,0164,Santa Rita,52,86,63,29,76,13,1.69,75,10
19,Nuevo León,014,Dr. Arroyo,0165,Santa Rosa,10,8,10,3,9,3,1.15,13,1
19,Nuevo León,014,Dr. Arroyo,0166,Santa Teresa y San Jerónimo,11,20,21,3,15,0,1.04,24,0
19,Nuevo León,014,Dr. Arroyo,0167,La Soledad de Ríos,2,2,4,0,3,0,1.89,0,3
19,Nuevo León,014,Dr. Arroyo,0168,El Tajo,10,19,10,4,14,8,1,22,2
19,Nuevo León,014,Dr. Arroyo,0169,Tanquecillos,10,29,31,9,14,4,1.31,33,1
19,Nuevo León,014,Dr. Arroyo,0170,La Tapona de Camarillo,52,71,72,26,29,3,1.22,85,3
19,Nuevo León,014,Dr. Arroyo,0171,La Tapona de Morales,3,4,2,0,3,0,0.70,5,1
19,Nuevo León,014,Dr. Arroyo,0172,El Tecolote,20,62,38,12,18,22,1.05,61,4
19,Nuevo León,014,Dr. Arroyo,0174,El Tepetate,2,10,9,2,3,2,1.18,9,0
19,Nuevo León,014,Dr. Arroyo,0175,Los Terreros,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0176,La Trinidad de Molina,1,3,0,0,2,1,1.29,2,1
19,Nuevo León,014,Dr. Arroyo,0177,La Trinidad de Zúñiga,3,7,1,0,7,1,1.38,4,2
19,Nuevo León,014,Dr. Arroyo,0178,La Unión y el Cardonal,27,119,86,16,59,13,1.04,108,11
19,Nuevo León,014,Dr. Arroyo,0179,La Vallejeña,4,2,1,0,1,0,1.44,4,0
19,Nuevo León,014,Dr. Arroyo,0180,Villa Seca,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0181,Las Vírgenes,3,14,19,6,21,1,1.38,16,2
19,Nuevo León,014,Dr. Arroyo,0182,La Yerba,66,155,118,48,88,24,1.31,171,8
19,Nuevo León,014,Dr. Arroyo,0183,La Zorra,4,14,6,3,5,2,0.86,13,1
19,Nuevo León,014,Dr. Arroyo,0186,Emiliano Zapata,4,8,3,1,7,1,1.45,9,0
19,Nuevo León,014,Dr. Arroyo,0191,Hoya la Venada,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0194,Vallecillos,7,14,13,0,6,0,1.16,14,0
19,Nuevo León,014,Dr. Arroyo,0196,San Diego (San Diego de Vacas),6,15,11,3,9,3,1.31,17,1
19,Nuevo León,014,Dr. Arroyo,0197,San Isidro,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0198,San Esteban,3,6,2,0,2,0,1,4,1
19,Nuevo León,014,Dr. Arroyo,0200,San Felipe de Martínez,1,10,13,9,0,0,1.55,8,1
19,Nuevo León,014,Dr. Arroyo,0201,La Tapona,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0203,El Salto,2,16,15,2,5,0,1.27,15,1
19,Nuevo León,014,Dr. Arroyo,0205,El Desierto,0,4,4,1,8,2,1.71,3,2
19,Nuevo León,014,Dr. Arroyo,0207,La Esperanza,2,4,17,0,6,0,1.78,6,0
19,Nuevo León,014,Dr. Arroyo,0208,El Toro,0,4,6,0,3,1,1.25,6,0
19,Nuevo León,014,Dr. Arroyo,0210,El Cuerero,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0211,San Andrés,0,9,1,0,3,2,0.56,7,0
19,Nuevo León,014,Dr. Arroyo,0212,La Taponcita,0,4,1,1,2,0,1.20,3,0
19,Nuevo León,014,Dr. Arroyo,0213,El Venadito,0,5,1,1,4,0,1.36,3,2
19,Nuevo León,014,Dr. Arroyo,0214,San Juan de la Reforma,4,5,4,0,1,0,2,2,1
19,Nuevo León,014,Dr. Arroyo,0215,San Francisco,1,6,1,0,0,0,1.50,2,1
19,Nuevo León,014,Dr. Arroyo,0217,Los Segovia,0,3,10,1,2,0,2.08,4,0
19,Nuevo León,014,Dr. Arroyo,0218,La Escondida del Palmito,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0219,La Parrita,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0221,San Antonio de Buenavista (Los Cochinitos),3,3,12,1,7,1,1.17,5,4
19,Nuevo León,014,Dr. Arroyo,0224,Tanque Colorado (Buenos Aires),*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0226,Los Terrenos,3,22,16,4,18,2,1.42,19,2
19,Nuevo León,014,Dr. Arroyo,0228,La Punta de la Loma,1,4,2,0,4,0,0.94,5,0
19,Nuevo León,014,Dr. Arroyo,0229,El Puertecito,3,4,3,0,0,0,1.22,3,0
19,Nuevo León,014,Dr. Arroyo,0232,La Piaña,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0235,La Concepción,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0236,San Rafael del Castillo,4,13,12,1,5,7,1.40,9,2
19,Nuevo León,014,Dr. Arroyo,0238,La Mesa de Berrones,11,25,23,1,7,0,1.88,21,10
19,Nuevo León,014,Dr. Arroyo,0241,El Tropezón,3,4,7,2,0,0,1.79,4,0
19,Nuevo León,014,Dr. Arroyo,0242,San Juan,4,9,3,1,9,0,1.52,9,4
19,Nuevo León,014,Dr. Arroyo,0243,El Chapulín,7,3,2,0,0,0,1.13,5,0
19,Nuevo León,014,Dr. Arroyo,0244,El Fraile (El Coyote),4,2,0,0,3,0,1.17,4,0
19,Nuevo León,014,Dr. Arroyo,0251,La Escondida,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0252,La Luz de Sauceda,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0258,San Raúl de los Rojas,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0260,El Tasajillal,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0261,Valle Hermoso,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0264,Guadalupito,0,2,2,0,2,0,1.50,3,0
19,Nuevo León,014,Dr. Arroyo,0265,El Cincuenta (La Joya),*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0266,San Pedro de las Huertas,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0268,Taponcita de Camarillo,1,4,8,3,2,1,2.12,4,2
19,Nuevo León,014,Dr. Arroyo,0269,Parada la Escondida,0,1,2,0,2,10,1.12,7,0
19,Nuevo León,014,Dr. Arroyo,0270,Parada del Mirador,0,4,1,0,4,3,1.06,5,0
19,Nuevo León,014,Dr. Arroyo,0273,San Isidrillo,3,10,9,4,3,1,1.05,14,0
19,Nuevo León,014,Dr. Arroyo,0277,El Rescoldal,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0281,San Julián,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0282,Cumbres,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0284,La Guerrilla,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0285,El Canelo (Los Jacales),3,7,0,1,2,3,1.37,4,3
19,Nuevo León,014,Dr. Arroyo,0286,La Lagunita,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0296,Parada Cruz de Elorza (Kilómetro Treinta Cruz de Elorza),1,3,3,1,0,2,2.38,3,1
19,Nuevo León,014,Dr. Arroyo,0297,Parada la Baticolla (La Escondida),2,1,3,0,3,0,1.27,4,0
19,Nuevo León,014,Dr. Arroyo,0298,Puerta Vieja,*,*,*,*,*,*,*,*,*
19,Nuevo León,014,Dr. Arroyo,0304,Santa Ana,0,3,2,1,2,3,1.21,3,0
19,Nuevo León,014,Dr. Arroyo,0305,La Tiradera,0,5,0,0,1,0,0.67,2,1
